Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,25.186
Office Supplies,Paper,Xerox 1905,10.368,2,3.629
Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.192,2,-2.026
Office Supplies,Binders,Binding Machine Supplies,46.672,2,16.335
Furniture,Bookcases,Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order,119.833,1,-12.688
Technology,Accessories,Logitech?Illuminated - Keyboard,119.98,2,57.59
Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2,3.024
Office Supplies,Paper,Xerox 1908,279.9,5,137.151
Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,111.591
Office Supplies,Paper,Ampad Evidence Wirebond Steno Books, 6" x 9",4.36,2,2.049
Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,7.487
Technology,Phones,Apple iPhone 5C,699.93,7,181.982
Office Supplies,Art,Newell 351,22.96,7,6.658
Furniture,Furnishings,Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak,38.6,4,11.58
Office Supplies,Art,Newell 327,6.63,3,1.79
Office Supplies,Envelopes,Staple envelope,23.34,3,10.97
Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,3,224.267
Office Supplies,Art,50 Colored Long Pencils,10.16,1,2.642
Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,6,50.94
Furniture,Tables,KI Adjustable-Height Table,343.92,4,75.662
Office Supplies,Paper,Xerox 1945,40.99,1,20.085
Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,28.755
Office Supplies,Paper,Xerox 216,19.44,3,9.331
Office Supplies,Storage,Eldon Base for stackable storage shelf, platinum,124.608,4,-23.364
Office Supplies,Labels,Avery 502,7.56,3,2.646
Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,7.457
Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel  Envelopes, Gray,287.52,8,129.384
Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,10.55
Office Supplies,Paper,Xerox 1896,19.98,2,8.991
Office Supplies,Art,Newell 332,20.58,7,5.557
Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2,8.69
Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,53.196
Office Supplies,Fasteners,Stockwell Push Pins,8.72,4,2.878
Office Supplies,Paper,Xerox 223,6.48,1,3.11
Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,223.054
Office Supplies,Storage,Fellowes Mobile File Cart, Black,62.18,1,16.789
Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,107.346
Office Supplies,Fasteners,Staples,5.84,2,2.628
Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,5.87
Technology,Phones,Shocksock Galaxy S4 Armband,10.95,1,0.438
Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98,2,209.993
Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories, Smoke,8.352,6,1.253
Office Supplies,Art,Crayola Anti Dust Chalk, 12/Pack,3.64,2,1.638
Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',159.768,7,53.922
Office Supplies,Storage,SAFCO Commercial Wire Shelving, 72h,122.48,2,0.0
Furniture,Tables,Chromcraft 48" x 96" Racetrack Double Pedestal Table,2244.48,7,493.786
Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,62.31,3,29.286
Furniture,Tables,Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal,455.1,2,100.122
Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184,1,19.518
Office Supplies,Appliances,Belkin 325VA UPS Surge Protector, 6',362.94,3,90.735
Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,11.54,2,5.77
Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain,53.94,3,15.643
Technology,Phones,PowerGen Dual USB Car Charger,9.99,1,4.595
Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3,40.872
Office Supplies,Binders,Cardinal HOLDit! Binder Insert Strips,Extra Strips,25.32,5,9.179
Office Supplies,Binders,Fellowes Binding Cases,46.8,4,21.06
Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,49.272
Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx,109.48,2,33.939
Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0.0
Office Supplies,Paper,Xerox 1996,19.44,3,9.331
Office Supplies,Storage,Iris Project Case,31.92,4,8.299
Office Supplies,Paper,Geographics Note Cards, Blank, White, 8 1/2" x 11",22.38,2,10.742
Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,5,5.575
Office Supplies,Binders,GBC Instant Report Kit,5.176,4,-7.764
Office Supplies,Binders,Avery 3 1/2" Diskette Storage Pages, 10/Pack,50.112,6,16.286
Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,8.1
Office Supplies,Labels,Staple-on labels,11.56,4,5.433
Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,51.75
Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,44.993
Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,64.674
Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93,7,357.191
Office Supplies,Art,OIC #2 Pencils, Medium Soft,3.76,2,1.09
Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel Envelopes, Plain White,21.744,1,7.339
Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.693
Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.096,7,4.234
Office Supplies,Storage,Carina 42"Hx23 3/4"W Media Storage Unit,485.88,6,9.718
Office Supplies,Paper,Xerox 220,25.92,4,12.442
Office Supplies,Storage,Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16,197.58,2,53.347
Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,22.118
Technology,Phones,Toshiba IPT2010-SD IP?Telephone,889.536,8,66.715
Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,89.222
Office Supplies,Paper,Xerox 1908,223.92,4,109.721
Office Supplies,Paper,Xerox 1924,23.12,4,11.329
Office Supplies,Paper,Xerox 21,15.552,3,5.443
Furniture,Furnishings,Ultra Door Push Plate,15.712,4,2.553
Office Supplies,Storage,Decoflex Hanging Personal Folder File, Blue,24.672,2,2.159
Furniture,Furnishings,Tenex "The Solids" Textured Chair Mats,55.968,1,-2.099
Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,64.789
Furniture,Chairs,Global Chrome Stack Chair,95.984,4,-4.114
Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,4,-1850.946
Furniture,Chairs,Hon GuestStacker Chair,544.008,3,40.801
Office Supplies,Binders,Round Ring Binders,1.872,3,-1.435
Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3,10.679
Office Supplies,Storage,Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish,593.568,2,0.0
Office Supplies,Storage,Fellowes Strictly Business Drawer File, Letter/Legal Size,338.04,3,-33.804
Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5,16.998
Office Supplies,Storage,Personal Folder Holder, Ebony,11.21,1,3.363
Office Supplies,Binders,Acco Hanging Data Binders,9.144,3,3.2
Office Supplies,Fasteners,Ideal Clamps,14.07,7,6.894
Office Supplies,Art,Newell 315,41.86,7,10.465
Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,2.884
Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,4,21.718
Furniture,Chairs,Global Low Back Tilter Chair,141.372,2,-48.47
Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,2,-2.328
Office Supplies,Binders,GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb,4.503,1,-3.602
Office Supplies,Art,Quartet Omega Colored Chalk, 12/Pack,4.672,1,1.577
Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,3,28.764
Furniture,Furnishings,Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry,17.024,2,1.702
Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,64.674
Technology,Phones,Samsung Galaxy Note 2,1931.958,7,-386.392
Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,9,44.955
Technology,Phones,GE DSL Phone Line Filter,255.936,8,28.793
Furniture,Furnishings,Eldon Delta Triangular Chair Mat, 52" x 58", Clear,113.79,3,20.482
Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,34.386
Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.605
Office Supplies,Paper,Easy-staple paper,40.56,4,19.874
Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,3.659
Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,11.632
Office Supplies,Envelopes,#10- 4 1/8" x 9 1/2" Security-Tint Envelopes,15.28,2,7.487
Furniture,Furnishings,Dax Clear Box Frame,8.73,1,2.968
Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,1.761
Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2,0.723
Office Supplies,Envelopes,Blue String-Tie & Button Interoffice Envelopes, 10 x 13,79.96,2,35.982
Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,69.999
Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3,13.786
Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,5,-29.94
Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2,0.0
Furniture,Furnishings,Howard Miller 13-1/2" Diameter Rosebrook Wall Clock,165.048,3,41.262
Furniture,Furnishings,Eldon Image Series Desk Accessories, Ebony,12.35,1,5.434
Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,10.652
Office Supplies,Fasteners,Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box,22.96,2,10.791
Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,4,5.5
Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,124.485
Office Supplies,Fasteners,Advantus Push Pins,8.72,4,3.575
Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,23.858
Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6,95.586
Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,135.407
Furniture,Bookcases,Bestar Classic Bookcase,254.974,3,11.999
Office Supplies,Art,Staples in misc. colors,38.82,6,17.469
Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,139.57
Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,511.368
Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2,1.376
Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,285.99
Office Supplies,Art,Newell 337,5.248,2,0.59
Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,-8.379
Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.502
Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,11.516
Office Supplies,Binders,GBC Linen Binding Covers,27.882,3,-20.447
Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,-47.254
Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,76.704
Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,107.985
Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binder, White, 3",17.616,4,-14.093
Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3,6.334
Technology,Phones,Plantronics Cordless?Phone Headset?with In-line Volume - M214C,69.9,2,18.873
Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,10.881
Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,1.774
Office Supplies,Storage,Letter Size Cart,142.86,1,41.429
Furniture,Chairs,Global Value Mid-Back Manager's Chair, Gray,292.272,6,18.267
Furniture,Furnishings,Aluminum Document Frame,29.328,3,3.666
Office Supplies,Paper,Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ?? x 11?,12.48,2,5.616
Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4,-12.792
Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3,-126.859
Office Supplies,Binders,Performers Binder/Pad Holder, Black,44.848,8,-67.272
Office Supplies,Paper,Xerox 212,10.368,2,3.629
Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,-88.784
Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,5.203
Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,-7.199
Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,5.397
Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,12.858
Technology,Accessories,Maxell 74 Minute CD-R Spindle, 50/Pack,83.88,4,30.197
Technology,Phones,Geemarc AmpliPOWER60,278.4,3,80.736
Office Supplies,Labels,Avery 48,15.12,3,4.914
Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,-13.363
Office Supplies,Paper,Xerox 1915,251.64,3,88.074
Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7,-4.851
Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,1.043
Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,4.489
Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,11.166
Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks, 9 1/2" x 11", Executive Red,12.192,4,4.115
Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,7.495
Office Supplies,Binders,ACCOHIDE 3-Ring Binder, Blue, 1",13.216,4,4.46
Office Supplies,Paper,Xerox 1996,32.4,5,15.552
Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3,9.223
Office Supplies,Paper,Xerox 1973,114.2,5,52.532
Office Supplies,Labels,Avery 511,3.08,1,1.478
Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,13,84.573
Office Supplies,Binders,Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl,13.904,2,4.519
Office Supplies,Binders,GBC Binding covers,20.72,2,6.475
Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,2.299
Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design, Black,26.96,2,7.01
Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp, Black,572.76,6,166.1
Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp, Black,286.38,3,83.05
Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,2,4.337
Furniture,Furnishings,Westinghouse Floor Lamp with Metal Mesh Shade, Black,23.99,1,5.518
Technology,Phones,Pyle PMP37LED,287.97,3,77.752
Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth?Headset?with,419.944,7,52.493
Office Supplies,Paper,Xerox 1898,46.76,7,22.445
Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,6.421
Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,5.663
Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,9.716
Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2,-8.078
Office Supplies,Labels,Avery 517,3.69,1,1.734
Office Supplies,Labels,Avery 477,122.12,4,56.175
Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,-13.318
Office Supplies,Paper,Eureka Recycled Copy Paper 8 1/2" x 11", Ream,38.88,6,18.662
Furniture,Furnishings,Seth Thomas 12" Clock w/ Goldtone Case,183.84,8,62.506
Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,28.965
Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1,3.372
Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,71.99
Office Supplies,Binders,Avery Durable Binders,5.184,6,-3.629
Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,-4.183
Office Supplies,Storage,Hot File 7-Pocket, Floor Stand,285.552,2,35.694
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,19.656
Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4,3.515
Office Supplies,Storage,Decoflex Hanging Personal Folder File, Blue,46.26,3,12.49
Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,-30.555
Furniture,Furnishings,Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry,51.072,6,5.107
Office Supplies,Paper,Xerox 188,11.34,1,5.557
Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,26.376
Furniture,Furnishings,Eldon Image Series Desk Accessories, Ebony,37.05,3,16.302
Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,-0.644
Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,2.401
Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,-1.728
Office Supplies,Appliances,Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter,7.96,2,-13.93
Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,52.776
Office Supplies,Storage,SAFCO Commercial Wire Shelving, Black,552.56,4,0.0
Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,6.529
Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,8.041
Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,176.171
Office Supplies,Paper,Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk,75.04,8,36.019
Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,-27.828
Office Supplies,Binders,Avery 3 1/2" Diskette Storage Pages, 10/Pack,15.66,5,-12.528
Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,-21.16
Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,14.346
Office Supplies,Labels,Avery 494,13.05,5,6.003
Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,36.574
Office Supplies,Paper,Memo Book, 100 Message Capacity, 5 3/8? x 11?,47.18,7,23.59
Office Supplies,Art,Newell 35,19.68,6,5.707
Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,25.098
Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,17.222
Furniture,Chairs,Global High-Back Leather Tilter, Burgundy,258.279,3,-70.104
Office Supplies,Storage,Hanging Personal Folder File,31.4,2,7.85
Technology,Phones,Motorola L804,183.96,5,20.695
Office Supplies,Paper,Things To Do Today Pad,17.61,3,8.453
Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,11.284
Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h,220.776,3,-44.155
Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,-35.178
Office Supplies,Paper,Xerox 1909,79.14,3,36.404
Furniture,Furnishings,DAX Value U-Channel Document Frames, Easel Back,1.988,1,-1.441
Furniture,Chairs,Leather Task Chair, Black,145.568,2,0.0
Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,7,9.244
Office Supplies,Paper,It's Hot Message Books with Stickers, 2 3/4" x 5",23.68,4,7.4
Technology,Phones,Digium D40 VoIP phone,309.576,4,-56.756
Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,-25.592
Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,-63.996
Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,-35.993
Technology,Phones,Adtran 1202752G1,201.584,2,15.119
Furniture,Chairs,Hon 2090 ?Pillow Soft? Series Mid Back Swivel/Tilt Chairs,899.136,4,-146.11
